"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","Mean Est Intercept","Mean SE Intercept","Var Est Intercept","Var SE Intercept","Mean Est QTL","Mean SE QTL","Var Est QTL","Var SE QTL","Mean Est plotstructure","Mean SE plotstructure","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"2041","umc2006",4433.98,1.1026883090751,0.576174821643922,3.73487585428156,0.154519044148923,4.31924687045264,0.364521195102013,62.0711425375736,0.942732705774254,5.04349138029656,0.152918546119159,-0.289132218181967,0.299279546310567,-0.0659356204841778,-0.0659356204841778,-0.907090621144362,0.602742970137763,60.024494142705,60.024494142705,60.024494142705,60.024494142705,60.024494142705,60.024494142705,60.024494142705,60.024494142705,60.024494142705,60.024494142705,60.024494142705,60.024494142705
"2042","IDP3793",4435.03,4.50219913620512,0.105283394629621,5.75270152463237,0.0563399861526282,7.28202898977429,0.121713968016088,61.9800107077749,0.951042938000038,5.04639369213778,0.154288309620576,-0.259982960855274,0.29643899751454,-0.0747712076692853,-0.0747712076692853,-0.858924639128476,0.608592715911306,60.050051072523,60.050051072523,60.050051072523,60.050051072523,60.050051072523,60.050051072523,60.050051072523,60.050051072523,60.050051072523,60.050051072523,60.050051072523,60.050051072523
"2043","gpm74",4440.34,2.90614735012562,0.233850402163283,4.06249705556779,0.131171647423064,5.3818291818639,0.250313710201208,62.3833054964215,0.937088946213541,5.02951024842588,0.160758238875665,-0.143822475805164,0.29444310080113,-0.0968620172450614,-0.0968620172450614,-0.984150763603648,0.598615543340133,62.173579109063,62.173579109063,62.173579109063,62.173579109063,62.173579109063,62.173579109063,62.173579109063,62.173579109063,62.173579109063,62.173579109063,62.173579109063,62.173579109063
"2044","umc2317",4440.88,4.57014563382177,0.101766651503285,6.10020515303869,0.0473540667266624,7.86419840493208,0.0966813747824399,62.3002969122481,0.946038140921395,5.05253297908313,0.145545141173983,-0.5492418933395,0.297270143565152,-0.0931341075306547,-0.0931341075306547,-0.890343227829254,0.607324773089383,60.0314389359129,60.0314389359129,60.0314389359129,60.0314389359129,60.0314389359129,60.0314389359129,60.0314389359129,60.0314389359129,60.0314389359129,60.0314389359129,60.0314389359129,60.0314389359129
"2045","IDP564",4441.08,4.96002054583101,0.0837423653095343,5.93265235088434,0.0514921363377413,8.04513999498725,0.0899385838643856,62.5147620998054,0.950843185577193,5.05647477408048,0.145968703324969,-0.647595542427473,0.297721428705713,-0.0855394884918086,-0.0855394884918086,-0.956079828791949,0.607117694667326,60.6329268292683,60.6329268292683,60.6329268292683,60.6329268292683,60.6329268292683,60.6329268292683,60.6329268292683,60.6329268292683,60.6329268292683,60.6329268292683,60.6329268292683,60.6329268292683
"2046","gpm436",4443.49,4.77681894869414,0.0917755392028517,5.52228547682441,0.0632194837338351,7.58706733740258,0.107930712208464,62.564081576071,0.950899055799197,5.05321754805298,0.146812189166688,-0.691204781080875,0.297032921912105,-0.0814042200525566,-0.0814042200525566,-0.961310480963467,0.607412983743973,60.8892694063927,60.8892694063927,60.8892694063927,60.8892694063927,60.8892694063927,60.8892694063927,60.8892694063927,60.8892694063927,60.8892694063927,60.8892694063927,60.8892694063927,60.8892694063927
"2047","isu61f",4443.78,5.21610034978813,0.0736780631360087,5.97844118735312,0.0503266463478935,8.26339998816251,0.0823923235727001,62.5493875528596,0.950555047301353,5.05396641863037,0.146539945748236,-0.681197481209225,0.29686949495476,-0.0832042106224649,-0.0832042106224649,-0.953006788918685,0.607070740515637,59.8236415633937,59.8236415633937,59.8236415633937,59.8236415633937,59.8236415633937,59.8236415633937,59.8236415633937,59.8236415633937,59.8236415633937,59.8236415633937,59.8236415633937,59.8236415633937
"2048","IDP202",4444.68,4.29562329863012,0.116739345077763,6.78713156906064,0.0335886930663256,8.17257198179271,0.0854573297837584,62.1421161391115,0.951634174580466,5.07526311341417,0.150738236941305,-0.314819222628897,0.297335100069138,-0.103351039936781,-0.103351039936781,-0.934802504113816,0.606576601881999,60.1537678207739,60.1537678207739,60.1537678207739,60.1537678207739,60.1537678207739,60.1537678207739,60.1537678207739,60.1537678207739,60.1537678207739,60.1537678207739,60.1537678207739,60.1537678207739
"2049","umc21",4445.88,9.39950489896606,0.00909752892095233,6.64586156571548,0.0360470307700694,12.2268707793446,0.0157415733012633,61.6267129573245,0.94554957784717,5.07244631947397,0.172541614688791,-0.412100278946829,0.300526040693527,-0.103292538011287,-0.103292538011287,-0.619970367693184,0.601763876390825,59.6978417266187,59.6978417266187,59.6978417266187,59.6978417266187,59.6978417266187,59.6978417266187,59.6978417266187,59.6978417266187,59.6978417266187,59.6978417266187,59.6978417266187,59.6978417266187
"2050","AY107053",4447.39,7.81917291006958,0.0200487904238922,5.07677204568189,0.0789937911342595,10.1897757635429,0.0373494342743094,62.3905835127048,0.939747474286172,5.04365756115393,0.152526818401986,-0.919748762621509,0.299679934695297,-0.0843045258339671,-0.0843045258339671,-0.733562382411237,0.601297840009157,59.3774900398406,59.3774900398406,59.3774900398406,59.3774900398406,59.3774900398406,59.3774900398406,59.3774900398406,59.3774900398406,59.3774900398406,59.3774900398406,59.3774900398406,59.3774900398406
"2051","IDP1699",4448.38,6.19440884231464,0.0451753171904427,5.96573867796526,0.0506473008982079,9.15441483721029,0.0573536249388586,62.718386815777,0.944292174728957,5.04923661776944,0.165996977402478,-0.923332600910718,0.297310664358567,-0.083727366028339,-0.083727366028339,-0.933776662238268,0.606415101818115,59.1888185654008,59.1888185654008,59.1888185654008,59.1888185654008,59.1888185654008,59.1888185654008,59.1888185654008,59.1888185654008,59.1888185654008,59.1888185654008,59.1888185654008,59.1888185654008
"2052","umc2318",4449.78,10.4746961621428,0.00531433134127508,10.7029468279645,0.00474116015880487,15.1125863679176,0.00447331235012028,61.9348678179085,0.940242005131836,5.08326269585709,0.151698560529421,-0.430993589127119,0.299912919648031,-0.100612147897248,-0.100612147897248,-0.826817713004659,0.593178368816587,59.9857482185273,59.9857482185273,59.9857482185273,59.9857482185273,59.9857482185273,59.9857482185273,59.9857482185273,59.9857482185273,59.9857482185273,59.9857482185273,59.9857482185273,59.9857482185273
"2053","gpm666c",4450.34,4.73137829375849,0.0938845778055608,5.91602691755047,0.0519219599033415,7.75360008266647,0.10103272893342,62.4656248371586,0.951403970554948,5.05687330510085,0.145501926089219,-0.549970520632324,0.301454917226409,-0.0841203254603156,-0.0841203254603156,-1.02668045239416,0.607686232435788,61.3220551378446,61.3220551378446,61.3220551378446,61.3220551378446,61.3220551378446,61.3220551378446,61.3220551378446,61.3220551378446,61.3220551378446,61.3220551378446,61.3220551378446,61.3220551378446
"2054","ufg11",4453.18,5.01379224487099,0.0815208777821005,5.92405904508033,0.0517138561602251,8.05101608671711,0.0897271848824282,62.5543755623284,0.949761011796134,5.05684487107614,0.145680988338079,-0.630658710155109,0.299312738581111,-0.0829037507341877,-0.0829037507341877,-1.04085141876791,0.607449606333263,60.1682539682539,60.1682539682539,60.1682539682539,60.1682539682539,60.1682539682539,60.1682539682539,60.1682539682539,60.1682539682539,60.1682539682539,60.1682539682539,60.1682539682539,60.1682539682539
"2055","AY105479",4453.83,4.85806305591798,0.0881221350931886,6.25739718360626,0.0437747289901244,8.1958516198954,0.0846616921174849,62.4849246212156,0.949370471338248,5.06555383483252,0.144737945158112,-0.571035608838528,0.296948132797332,-0.0913192640271138,-0.0913192640271138,-1.02981390316159,0.607083796883467,59.6551339285714,59.6551339285714,59.6551339285714,59.6551339285714,59.6551339285714,59.6551339285714,59.6551339285714,59.6551339285714,59.6551339285714,59.6551339285714,59.6551339285714,59.6551339285714
"2056","gpm498b",4453.97,4.85344594213419,0.088325805056882,6.25315829165054,0.0438676055520751,8.18891289165609,0.0848981081925903,62.4851469132657,0.949372964918048,5.06552826054989,0.144739777425149,-0.57108829752595,0.296950854211804,-0.0913131411238321,-0.0913131411238321,-1.03000372015417,0.607086727391613,61.7728337236534,61.7728337236534,61.7728337236534,61.7728337236534,61.7728337236534,61.7728337236534,61.7728337236534,61.7728337236534,61.7728337236534,61.7728337236534,61.7728337236534,61.7728337236534
"2057","chr117d",4455.23,5.50658412680494,0.0637177526695012,5.42706837563932,0.0663020681925123,7.98501158169106,0.0921287849268074,62.6909991359943,0.946980784800347,5.04152398376981,0.149894491689116,-0.7638445027312,0.296169191589654,-0.0666621456002355,-0.0666621456002355,-1.05095517367104,0.607736847604956,59.4287305122494,59.4287305122494,59.4287305122494,59.4287305122494,59.4287305122494,59.4287305122494,59.4287305122494,59.4287305122494,59.4287305122494,59.4287305122494,59.4287305122494,59.4287305122494
"2058","bnlg1154",4458.08,7.17068316336962,0.0277271949104662,4.61969349816347,0.0992764646032721,8.90692974712809,0.0634683634715527,62.815421591799,0.93343122462739,5.00474943262083,0.149156008485394,-1.09486794800991,0.296981682216127,-0.0318942077696649,-0.0318942077696649,-0.949360235859343,0.607433508771895,59.0727883538634,59.0727883538634,59.0727883538634,59.0727883538634,59.0727883538634,59.0727883538634,59.0727883538634,59.0727883538634,59.0727883538634,59.0727883538634,59.0727883538634,59.0727883538634
"2059","umc1250",4459.58,6.50176066746804,0.0387400886089128,4.96480733807351,0.0835421763185581,8.55675693004775,0.0731853859549908,62.7108758011764,0.936234109693251,5.02220833127157,0.148249481375777,-0.943336351121391,0.29663159497521,-0.048766500548817,-0.048766500548817,-0.954339723574026,0.607541758361207,59.315443592552,59.315443592552,59.315443592552,59.315443592552,59.315443592552,59.315443592552,59.315443592552,59.315443592552,59.315443592552,59.315443592552,59.315443592552,59.315443592552
"2060","csu481",4466.18,4.96488384076263,0.0835389807791036,4.7682401016254,0.0921700488652163,6.81312609820803,0.146099407241563,62.3028911393072,0.941374925678376,5.00648990872246,0.144654215587945,-0.487140285851077,0.29654845615859,-0.0315893018557574,-0.0315893018557574,-0.944843065313178,0.609326258167881,59.7192393736018,59.7192393736018,59.7192393736018,59.7192393736018,59.7192393736018,59.7192393736018,59.7192393736018,59.7192393736018,59.7192393736018,59.7192393736018,59.7192393736018,59.7192393736018
"2061","umc1826",4472.78,4.66418168170309,0.0970925296884906,4.7686513875918,0.0921510966901635,6.48897130547658,0.165486608019745,62.3007223319564,0.941751993601155,5.00688485023076,0.144297914634144,-0.490636652224822,0.297258069388231,-0.0338543470694002,-0.0338543470694002,-0.939169352725508,0.609149172390675,59.9333976833977,59.9333976833977,59.9333976833977,59.9333976833977,59.9333976833977,59.9333976833977,59.9333976833977,59.9333976833977,59.9333976833977,59.9333976833977,59.9333976833977,59.9333976833977
"2062","gpm233",4474.5,6.78215263895611,0.0336724151121806,4.77496660906444,0.091860578311252,8.59891098792784,0.0719451385011052,62.8209512761826,0.936878236786074,5.01095436527803,0.149441237176418,-1.05835125664127,0.297417286465027,-0.0372059736854804,-0.0372059736854804,-0.970548055796095,0.607467178763452,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706
"2063","gpm269d",4474.51,6.78211774713791,0.0336730025631981,4.77368162180461,0.0919196171116527,8.5981088823668,0.0719685512294591,62.821091410358,0.936873613115874,5.01092715477277,0.149372759921651,-1.05838353681954,0.297416439587472,-0.0372011286968935,-0.0372011286968935,-0.970599167854064,0.607465669218119,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706,60.7529411764706
"2064","gpm242",4474.73,6.66605357151159,0.0356849307998333,4.78213670085501,0.0915318435387522,8.50580779599218,0.0747113803631777,62.8216995060323,0.938316536737231,5.01321171212709,0.1489115160073,-1.03206166431693,0.296258092272451,-0.039329742770327,-0.039329742770327,-0.983335027832228,0.607483820790718,61.0821114369501,61.0821114369501,61.0821114369501,61.0821114369501,61.0821114369501,61.0821114369501,61.0821114369501,61.0821114369501,61.0821114369501,61.0821114369501,61.0821114369501,61.0821114369501
"2065","zag1",4474.89,1.15151919219022,0.562277602681295,1.77896879112215,0.41086754327671,2.48170906842434,0.647914035558119,62.5988580624571,0.9361351598743,4.97649526662462,0.147562702885719,-0.475559739989122,0.29927455859374,-0.0325246145941619,-0.0325246145941619,-1.15533719516058,0.606840007479771,60.4915458937198,60.4915458937198,60.4915458937198,60.4915458937198,60.4915458937198,60.4915458937198,60.4915458937198,60.4915458937198,60.4915458937198,60.4915458937198,60.4915458937198,60.4915458937198
"2066","gpm750b",4475.52,4.311821737536,0.115797666083233,4.66351480207064,0.0971249096018229,6.09772767330865,0.191967819254359,62.1551621191,0.942022840402331,5.00635441656604,0.148094737818345,-0.348186817094879,0.297607065113659,-0.0357068828959464,-0.0357068828959464,-0.932642536029829,0.609394201274977,61.1158620689655,61.1158620689655,61.1158620689655,61.1158620689655,61.1158620689655,61.1158620689655,61.1158620689655,61.1158620689655,61.1158620689655,61.1158620689655,61.1158620689655,61.1158620689655
"2067","gpm858a",4476.16,4.55373914551602,0.102604901676897,4.71630203417033,0.0945949660743217,6.36299788736928,0.173629916338921,62.2565690265499,0.941062193157009,5.00603652065815,0.145739596392553,-0.46208985046847,0.296804681217781,-0.036139248538022,-0.036139248538022,-0.936153286286547,0.609271651953395,61.5490683229814,61.5490683229814,61.5490683229814,61.5490683229814,61.5490683229814,61.5490683229814,61.5490683229814,61.5490683229814,61.5490683229814,61.5490683229814,61.5490683229814,61.5490683229814
"2068","umc1352a",4476.59,4.56686491869286,0.101933722190258,4.72913602890036,0.093989893875927,6.38349098262784,0.172281026741557,62.2561474843856,0.941053141062468,5.00605606579565,0.14574563914267,-0.461750130180477,0.296797031486588,-0.0362032830893788,-0.0362032830893788,-0.935861499501312,0.609263050069135,59.9524861878453,59.9524861878453,59.9524861878453,59.9524861878453,59.9524861878453,59.9524861878453,59.9524861878453,59.9524861878453,59.9524861878453,59.9524861878453,59.9524861878453,59.9524861878453
"2069","gpm844",4477.67,4.55566275609485,0.102506263182861,4.65558046343117,0.0975109858719914,6.30298040929644,0.177635274688614,62.2534349577747,0.940862783601181,5.0016510661062,0.145892079015068,-0.466749824761131,0.299859194506519,-0.0318412067038222,-0.0318412067038222,-0.934428438806035,0.609378171067075,61.1659056316591,61.1659056316591,61.1659056316591,61.1659056316591,61.1659056316591,61.1659056316591,61.1659056316591,61.1659056316591,61.1659056316591,61.1659056316591,61.1659056316591,61.1659056316591
"2070","AI665560",4478.29,4.57793368905468,0.101371139918191,4.67640178574358,0.0965010979606077,6.33713734606366,0.175345679845835,62.2522244211639,0.940877269124623,5.00192221519956,0.145905289832176,-0.466655181685227,0.299877076885004,-0.0319247895318268,-0.0319247895318268,-0.933539957428205,0.609351770611388,59.1661341853035,59.1661341853035,59.1661341853035,59.1661341853035,59.1661341853035,59.1661341853035,59.1661341853035,59.1661341853035,59.1661341853035,59.1661341853035,59.1661341853035,59.1661341853035
"2071","IDP833",4481.07,5.16533818405659,0.0755720259017611,5.67804418439048,0.0584828288246941,8.53466709932354,0.07384335284246,62.3735445228243,0.916387559289944,4.97302963407213,0.158949143372182,-0.703656116194468,0.307297777218169,0.00269566299333602,0.00269566299333602,-0.992030772649447,0.596715688414229,59.5648949320148,59.5648949320148,59.5648949320148,59.5648949320148,59.5648949320148,59.5648949320148,59.5648949320148,59.5648949320148,59.5648949320148,59.5648949320148,59.5648949320148,59.5648949320148
"2072","umc1413",4482.19,7.21652887914263,0.0270988377472558,4.43928458962999,0.108647965815583,8.76708735748987,0.0671922849687405,62.7409134897317,0.925208186119413,4.96835391965443,0.145674071566751,-1.16218920159147,0.303583328417976,-0.0109643708756658,-0.0109643708756658,-0.95407034842579,0.608142087909188,58.9876543209876,58.9876543209876,58.9876543209876,58.9876543209876,58.9876543209876,58.9876543209876,58.9876543209876,58.9876543209876,58.9876543209876,58.9876543209876,58.9876543209876,58.9876543209876
