"SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"IDP342",3500.81,8.24915408364951,0.0161703325163193,4.4635070218797,0.107340043074864,9.88850324538579,0.0423483006948942,61.4668949771703,61.0067982510227,61.9269917033178,13.0738945330193,12.2067139321862,14.0026807550408,59.4050514499546,58.9898172200934,59.8202856798158,13.0348521568213,12.2496694347631,13.8703637396135
"gpm247b",3500.92,8.02634167302705,0.0180759882672261,4.41231405185119,0.110123036356629,9.58830085075753,0.0479641431902117,62.0378250591026,61.579976340617,62.4956737775882,9.02649895010303,8.32502822259829,9.78707592546533,60.7401185770761,60.3327718809968,61.1474652731554,8.81951717866711,8.19071248513017,9.49659549227457
"IDP155",3502.92,8.04540043237315,0.0179045534431439,4.50179967055567,0.105304425279613,9.65604970042847,0.0466376698764552,61.5975056689325,61.1344249004099,62.0605864374552,13.3926438650566,12.5119788477584,14.3352951502448,59.4693504117091,59.0619324149425,59.8767684084758,13.1194421534981,12.3418177453652,13.9460625630792
"umc1707",3508.41,9.14557552672985,0.0103291243886891,4.47382160077679,0.10678788444808,10.7764080481568,0.0291952032463179,62.0314465408809,61.587580519346,62.4753125624158,9.70733398422277,9.00976145783893,10.4589154243656,58.9015296367117,58.4943735776416,59.3086856957818,9.37357277469546,8.72922168196399,10.06548690865
"gpm566b",3509.24,5.7690322258829,0.0558818234864612,2.65168761817744,0.265578766737313,8.66048673825032,0.0701691536129337,62.9035250463823,62.331003431196,63.4760466615685,5.94164770267662,5.24326526090309,6.73305195637609,61.0109427609428,60.6310222946714,61.3908632272142,5.88083361661509,5.4058045441497,6.39760534141732
"bnlg1890",3510.31,10.9970673675098,0.00409276833341214,4.647402028767,0.097910545872551,12.7180660915556,0.0127387786431568,62.0199999999992,61.5727726536883,62.4672273463102,8.74839069357734,8.07743443902018,9.47508027521107,58.9473170731698,58.5257891770955,59.3688449692442,8.79121967550816,8.15785866247134,9.47375366265893
"AI676903",3515,6.64921934009288,0.0359865626457017,5.68983094466899,0.0581391809013632,9.11260709706809,0.0583456489724244,61.2117780294428,60.7445358343207,61.6790202245649,11.7240403495751,10.9105019644753,12.598239986209,59.7755281690116,59.3837840842733,60.1672722537499,11.1852582827335,10.498086286076,11.9174104157818
"AY110625",3525.7,0.0125392014945522,0.993750012189655,6.90925119114024,0.0315991329969793,6.9202804516407,0.140161490228052,60.6580921757747,60.1867967869776,61.1293875645718,12.5200277498052,11.6843349783365,13.4154913520126,60.5665024630517,60.1650179749666,60.9679869511367,11.1931088730249,10.4757910801739,11.9595441799617
"AY109758",3532.1,2.07562355585108,0.354228966140072,9.49147843275187,0.00868863684865426,10.2124352111166,0.0369973099182935,60.5305216426199,60.0694555411787,60.991587744061,12.6526302497349,11.8094134008821,13.5560545475144,59.6973684210532,59.2277813736917,60.1669554684147,11.8620984872098,11.0039520972921,12.787167671776
"ufg36",3535.8,0.0044908718582734,0.99775708317627,6.28616061227617,0.0431496787630213,6.29816874800175,0.177959960167602,61.1799086757998,60.7554888449237,61.604328506676,11.0162070117391,10.3069955291045,11.7742184502562,60.4901098901106,60.0775489785697,60.9026708016515,9.87083784432173,9.17597445612796,10.6183207260157
"gpm434b",3537.7,2.28503813533244,0.319014389945965,9.20984771371467,0.0100024635947227,9.57008945258661,0.0483268180030639,61.8632938643711,61.4011836399124,62.3254040888298,10.2256499663501,9.49020167318967,11.0180922213396,60.7435294117656,60.3228464321966,61.1642123913347,9.05450568134337,8.37483696824294,9.78933362456605
"IDP1658",3538.44,4.08339869498462,0.129807934555641,10.1230905276739,0.0063357615214591,11.2764275619121,0.0236268651032462,60.4335205992504,59.9900540434388,60.8769871550619,13.3219538458752,12.5063388920815,14.1907600460114,60.4591947769308,60.0461613547845,60.8722281990771,11.5625410615183,10.8012692631272,12.3774671793147
"IDP1619",3538.48,4.3474693197537,0.113751997612483,10.8451572013829,0.00441574551023227,11.9472918530064,0.0177475509000423,60.0993184031142,59.6484308616255,60.5502059446029,11.7374678544159,10.9695460427142,12.5591479444083,60.2765486725645,59.8600172128992,60.6930801322298,10.2867263463697,9.57097141552686,11.0560082494272
"csu1087",3539.5,4.04843048577598,0.132097466949437,10.1081136080882,0.00638338470647569,11.2388965895131,0.0240063651925594,60.5264069264088,60.1040776389301,60.9487362138875,13.1570074469142,12.3805880021357,13.9821182102412,60.4661487236425,60.056176969578,60.8761204777069,11.3370991353348,10.5826283626409,12.1453586387052
"umc1423",3545,4.37309530378011,0.112303791912562,7.85106491355928,0.0197316278349231,9.29719528440234,0.0540854360960888,60.1952983725115,59.7672096183907,60.6233871266323,12.2421532416646,11.4860667432226,13.0480101972968,60.6153846153825,60.1996929091773,61.0310763215877,10.8607908005417,10.1236852904777,11.6515649616332
"umc1445",3552.6,5.37038200892726,0.0682081646881183,6.40353925090412,0.0406901339320259,8.95716050904525,0.0621792295684922,60.4563567362446,60.0396110949071,60.8731023775821,10.9306031442253,10.2213666362308,11.6890518996788,61.2064864864883,60.7776165582629,61.6353564147137,10.5693456113822,9.83892469703566,11.3539914261668
"gpm548b",3553.27,6.98988522541722,0.0303504901190668,7.20091500794,0.0273112245949243,11.337158228963,0.0230250551053114,61.5851393188857,61.1427840657274,62.0274945720439,5.24479338396954,4.73786373244215,5.80596217915108,60.9987864077671,60.5627317104818,61.4348411050525,4.93790591767846,4.42252318556213,5.51334924177334
"umc2022",3554.4,6.97980543890757,0.0305038394570495,7.08226100721173,0.028980545944401,11.2410605359191,0.0239843246808872,60.193078324225,59.7745254689585,60.6116311794915,12.2288736689984,11.4778653831396,13.0290211829804,61.4939493949385,61.0732829114294,61.9146158784476,11.2306921429895,10.475015707819,12.0408837111775
"mmp6",3557.4,7.14681584993376,0.0280600639583798,7.18720161243113,0.0274991328862572,11.4752113091596,0.0217117641870806,60.2095516569192,59.7702048607991,60.6488984530393,12.2186668609948,11.4388365075577,13.051661308502,61.6914660831501,61.2773343049952,62.1055978613049,10.9384942708797,10.2002637509526,11.7301532426448
"IDP440",3557.7,7.32553582743632,0.025661385833344,7.41871857989482,0.0244932112920749,11.7930804969523,0.0189581686712964,59.3191094619649,58.8850214055171,59.7531975184128,12.7874006102311,12.0007096713192,13.6256620520812,61.3384798099744,60.8937937616936,61.7831658582553,11.6240940215651,10.8182671657883,12.4899449931767
"IDP3935",3559.57,5.21408270609736,0.0737524286801115,5.23410947471582,0.0730176024566312,7.48349156618797,0.112439452015712,59.7959770114926,59.365878510613,60.2260755123723,9.96165678793591,9.28030061164158,10.6930378781207,61.0996784565898,60.6647206402983,61.5346362728814,9.57786644219481,8.88628684414481,10.3232685590119
"IDP122",3559.9,5.2142502676814,0.0737462499020585,5.23040680797669,0.0731529075894327,7.48151923280937,0.112526983033303,59.6423001949323,59.2074785873909,60.0771218024737,12.171518973142,11.3964801904704,12.9992657063919,61.2602739726033,60.8296408651633,61.6909070800433,11.621942842967,10.8534567511562,12.4448420942759
"bnl8.33",3561.8,8.03145012321306,0.018029877038711,7.50049418269835,0.0235119355423247,12.4904525873543,0.014053504496764,59.3057851239656,58.8542559794242,59.7573142685071,11.9644794058992,11.1731656321179,12.8118361588319,60.711974110031,60.2792871066454,61.1446611134166,11.2635325074566,10.5028453976049,12.0793137234472
"bnlg1006",3562.5,7.16755452372906,0.0277706030542833,7.32177200447927,0.0257097237594816,11.3280119155734,0.0231147310041049,59.4589774078485,58.98420762932,59.933747186377,11.3085743204917,10.4962340857755,12.1837844046744,61.1824480369522,60.7454715163705,61.619424557534,10.6160754303068,9.86416586079444,11.4253003378522
"gpm666a",3566.23,2.90295460408911,0.234224012767205,2.76961905174501,0.250371484540264,4.94644991599086,0.292836334036865,60.6361416361411,60.1428824697599,61.1294008025223,11.4625102690932,10.6254021688996,12.3655688114697,61.8567708333328,61.4246025799323,62.2889390867333,9.85134439273219,9.10930393447232,10.6538311864811
"IDP2557",3566.94,4.97425416519586,0.0831485025439532,5.52780343292704,0.0630453029567565,7.62913593941538,0.106147923347597,60.4668705402631,60.031386947576,60.9023541329501,12.657996898792,11.8528409564931,13.5178465718006,60.424453280316,59.9958764333921,60.8530301272398,12.6161944107524,11.823409448436,13.4621373051538
"umc86b",3567.8,4.15405258044858,0.125302271315621,4.68237352347997,0.0962133880821996,5.95208067093488,0.202755613008151,61.1702564102569,60.74992214496,61.5905906755537,10.088618535344,9.39408805710406,10.8344975406865,60.186383928572,59.7355708045359,60.6371970526082,10.343215750584,9.60155854030495,11.1421610995804
"gpm111",3567.86,4.18941904768138,0.123105997818284,4.85448740775768,0.0882798228853169,6.09905992938466,0.19187154862784,60.6254545454554,60.1670688067031,61.0838402842077,11.6803432915166,10.8580004017491,12.5649672462436,61.63186077644,61.1621617191618,62.1015598337181,11.4021016051308,10.5600244793486,12.3113276174665
"gpm707",3581.33,0.261169900994749,0.877581938759891,0.0763848351627114,0.962527715816425,0.496889008372194,0.973803126687989,61.6915297092281,61.2488990579444,62.1341603605119,9.87427268755383,9.13076306690695,10.6783256113117,62.698863636363,62.1599858735106,63.2377413992153,9.82642127947391,8.92858723105692,10.8145390376914
"umc1260",3583.1,3.10945563332569,0.211246872695473,3.64385492117232,0.161713753463019,4.33709132226289,0.362303521786417,60.4469854469867,60.0091944237985,60.8847764701748,6.10791592370366,5.56586767694242,6.70275311890399,60.9980237154163,60.5766876737487,61.419359757084,6.05316859952838,5.52881765074979,6.62724879149293
"sca1",3583.5,4.06275886172957,0.131154477774095,4.44625964121757,0.108269713198622,5.60834039370421,0.230369137346748,60.2378592666014,59.8140218318966,60.6616967013061,11.4894158284403,10.7444375108212,12.2860481012492,60.7181347150268,60.2808096433769,61.1554597866767,11.5873092868149,10.8196195312495,12.4094693090194
"npi409a",3584.5,4.04164216783395,0.13254658851576,4.50051037787188,0.10537233127748,5.63181988115246,0.228383102097935,60.635559921414,60.2134642308464,61.0576556119815,11.4162506789761,10.6772275174994,12.2064252495901,60.75865580448,60.3282111314818,61.1891004774782,11.4332094027907,10.6800969220282,12.2394279941832
"umc1679",3586.5,4.07000082248506,0.130680428762664,4.51321867419325,0.104704902588523,5.68159290411372,0.224222436989328,60.7131313131308,60.2866001340156,61.1396624922461,11.7459702551353,10.9848830057791,12.5597894089486,60.3269045323042,59.9029974144933,60.7508116501151,11.9372029659165,11.1808819996387,12.7446846012764
"gpm449a",3586.62,0.470806065170716,0.790252288014968,0.944149517217166,0.623706883716016,1.0035971299873,0.909250057537621,61.6462736373741,61.201856951401,62.0906903233473,10.6857515732022,9.93444446055903,11.4938774017534,61.2387022016214,60.7981568883279,61.679247514915,10.4041987994565,9.65814059151974,11.2078874430196
"umc1523",3586.9,0.662556067917593,0.718005511371286,0.037546782002144,0.98140173151034,0.694958921589026,0.951949130885026,60.6312499999995,60.1975613842395,61.0649386157595,12.2329071618574,11.4406462039753,13.0800319284958,60.5340793489313,60.0991165229947,60.9690421748679,12.4083570486448,11.6138807975337,13.2571814134126
"IDP1638",3587.74,4.18287554720192,0.123509429500137,5.04971100713724,0.0800698817630385,6.33358985027874,0.175582231907176,60.8232931726893,60.4051696418867,61.2414167034919,9.51982361188653,8.85369830341998,10.2360661607845,60.0655903128138,59.6203568630623,60.5108237625652,10.0348059154852,9.33094047120659,10.7917663896997
"IDP321",3587.95,4.05455671250228,0.131693456513959,4.84490968826494,0.0887035964617873,5.98877846959845,0.199987872920122,60.6043737574564,60.1848212457096,61.0239262692032,11.6766283909343,10.9265081947453,12.478245396415,60.2280701754397,59.7792782036925,60.6768621471869,12.2285894461112,11.4286497960648,13.0845202635427
"IDP1956",3588.05,4.05276617118623,0.131811410593965,4.82368455181352,0.0896499823411244,5.96909978704518,0.201467835057727,60.734164070613,60.2997163120931,61.1686118291329,11.0578126064967,10.3128002505912,11.8566457867143,60.1738281250003,59.7445786055043,60.6030776444964,11.2502427783944,10.5144218651624,12.0375579557231
"mmp43",3588.3,4.32330240443591,0.115134853071093,4.47426877698734,0.106764010616382,5.8929142489124,0.207289506946245,60.9431230610125,60.5071199811947,61.3791261408303,7.76789582540502,7.15796226950278,8.42980212558961,61.062298603651,60.6285717506097,61.4960254566923,7.62142062017644,7.0119986853635,8.28380820876317
"IDP532",3588.38,3.76380839308015,0.152299820673092,5.85400267120514,0.0535573982553249,6.79775637658107,0.146969729220284,60.6043737574564,60.1848212457096,61.0239262692032,11.6766283909343,10.9265081947453,12.478245396415,60.2280701754397,59.7792782036925,60.6768621471869,12.2285894461112,11.4286497960648,13.0845202635427
"gpm315a",3588.4,4.31151408780068,0.115815480013971,4.4691704829763,0.107036514953585,5.88176521341481,0.208153831808537,60.6468750000006,60.2132137633513,61.08053623665,11.2374129633329,10.4850015993837,12.0438179156696,61.5106666666673,61.0348396781046,61.98649365523,10.9212524772618,10.0976573267698,11.8120225129734
"gpm217b",3588.41,4.31118692125628,0.115834427038829,4.46870986570896,0.107061169226033,5.88118249304923,0.208199094518919,60.4741935483867,60.0260390010873,60.922348095686,11.9036077107125,11.1074623285684,12.7568181047161,61.5106666666662,61.0348347028481,61.9864986304844,11.3784150839648,10.5342637981784,12.2902114759445
"IDP69",3589.07,4.26606009129873,0.118477756409703,4.49031352985573,0.10591093595185,5.8484650288078,0.210754417804486,60.67285861713,60.2464521895716,61.0992650446884,11.187584910753,10.4439213917158,11.9842012823448,60.1759443339949,59.7353197296864,60.6165689383034,11.7393132000026,10.9729761550904,12.5591701339681
"bnl7.21c",3589.41,4.04681817042224,0.132204001272476,4.18905346944327,0.123128502311902,5.46608098337541,0.242727116296485,60.6870669745973,60.2309473015335,61.143186647661,11.9956790739165,11.1732764975954,12.8786141178341,60.4024943310673,59.9530283807899,60.8519602813447,11.9322358882932,11.1213775714559,12.8022137886318
"jpsb239a",3598.71,3.97448951272177,0.137072573976435,5.60434480224418,0.0606781021643604,6.90239583707833,0.141136938706495,60.4133466135461,59.9971386843812,60.8295545427109,7.56900020213382,6.98414803346335,8.20282785894682,61.0089686098658,60.5497309118382,61.4682063078933,7.80576083927552,7.16741202584689,8.5009626989831
"lim407",3600.11,4.24388547608108,0.119798664867617,5.10646081748687,0.0778298372784521,6.33710393351306,0.175347906502979,60.2897286821718,59.8770957682142,60.7023615961294,11.5490904682093,10.8141434916465,12.3339856499882,60.74974874372,60.3114605998079,61.188036887632,12.0183391759376,11.2399068658522,12.850682685521
"IDP2588",3604.15,3.81229031802226,0.148652314576843,5.56309068451649,0.0619427106886694,6.58971392342936,0.159224724930966,60.5875118259224,60.1794858965209,60.9955377553238,11.8788014058389,11.1396035893078,12.6670506457518,60.2838709677418,59.824709026158,60.7430329093256,12.5099668885538,11.6817800802719,13.3968684975509
"AY109733",3605.21,1.24976827154834,0.535323449762974,3.44084196298631,0.178990780242482,3.62004185602999,0.459861925273853,60.0926315789477,59.6817933923691,60.5034697655262,10.3213962769096,9.61825667896504,11.0759386717122,60.5794270833336,60.0675757419225,61.0912784247448,11.456999849787,10.5923155073652,12.3922711202049
"IDP265",3615.82,3.93807217767147,0.139591345042918,6.07429882322567,0.0479714416091616,7.86506603041792,0.0966479423833966,60.0375634517754,59.5972349869562,60.4778919165946,9.11666895662932,8.45196986881228,9.83364282585265,60.7999999999986,60.3727265626594,61.2272734373378,8.90756846416486,8.25969584409411,9.60625880679586
"gpm610b",3617.92,1.16177526772927,0.559401602319484,0.671421170363036,0.714829958264148,1.9733844935746,0.740654385692472,61.341301460824,60.854868190481,61.8277347311669,10.8647624920585,10.0379154936801,11.7597188463244,61.6880341880348,61.2671989230308,62.1088694530388,10.5097181508937,9.789432185628,11.2830012524509
